version,trade_id,entry_mode,stock_code,stock_name,session,scan_session,decision_session,decision_time,session_valid_at_decision,strategy,TP,SL,signal_time,entry_time,exit_time,holding_sec,entry_price,exit_price,return_rate,MFE,MAE,result,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,shadow_group,rule_version,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound,signal_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,high_gap,trading_value_source,actual_trading_value,estimated_trading_value,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,price_30s_positive,price_60s_positive,first75_price_30s_positive,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,confirm_first_signal_time,confirm_first_signal_price,confirm_delay_sec,confirm_rise_pct,strategy_family,strategy_name,strategy_status,grid_family,cost_model_version,gross_return_pct,estimated_net_return_pct,cost_status,entry_source_timestamp,entry_data_age_ms,opening_range_complete,opening_range_high,opening_range_low,breakout_seen_at,retest_seen_at,reclaim_seen_at,market_proxy_return_pct,relative_strength_pctp,market_data_status,opening_leader_episode_id,shared_entry_group_id,candidate_first_seen_time,first_rank,entry_rank,best_rank,top_n_dwell_sec,reference_high,reference_high_source,reference_high_cutoff_time,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
v2.1,20260914_356680_SHADOW_SCORE_70_74_E001_091620309975,SHADOW_SCORE_70_74,356680,엑스게이트,MAIN,MAIN,MAIN,2026-09-14 09:16:20.273,True,T350_S050,3.5,-0.5,2026-09-14 09:16:20.273,2026-09-14 09:16:20.309,2026-09-14 09:16:27.410,7.1,18308.29,18210.0,-0.537,0.009,-0.537,STOP_LOSS,74,40,25,5,4,,,,,,,,18290.0,2026-09-14 09:16:20.273,18290.0,,,0.48966267682263326,ACTUAL,130664000000.0,135617606500.0,2026-09-14 09:16:20.610,18300.0,0.336944,0.054674685620557675,-0.045280034345082126,0.054674685620557675,2026-09-14 09:16:14.045,18290.0,74.0,6.228623,20260914_356680_E001,2026-09-14 09:16:14.045,18290.0,74.0,6.228623,1,1,False,,,2026-09-14 09:16:14.045,,,,,,,-0.2182214948172395,2.4649859943977592,,False,,,,,,,,,,,,,,,,SHADOW_SCORE_70_74,,LEGACY_169,stock_0p24_v20,-0.5369,-0.7769,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.6604292790313704,15.756892204284668,-0.2182214948172395,30.78114151954651,2.4649859943977592,61.75994610786438,0.882515168229454,124.36198782920837,0.49450549450549447,186.8561589717865,0.9381898454746136,297.59735584259033,,,,,,,,,,
v2.1,20260914_356680_SHADOW_SCORE_70_74_E001_091620309975,SHADOW_SCORE_70_74,356680,엑스게이트,MAIN,MAIN,MAIN,2026-09-14 09:16:20.273,True,T375_S050,3.75,-0.5,2026-09-14 09:16:20.273,2026-09-14 09:16:20.309,2026-09-14 09:16:27.415,7.105,18308.29,18210.0,-0.537,0.009,-0.537,STOP_LOSS,74,40,25,5,4,,,,,,,,18290.0,2026-09-14 09:16:20.273,18290.0,,,0.48966267682263326,ACTUAL,130664000000.0,135617606500.0,2026-09-14 09:16:20.610,18300.0,0.336944,0.054674685620557675,-0.045280034345082126,0.054674685620557675,2026-09-14 09:16:14.045,18290.0,74.0,6.228623,20260914_356680_E001,2026-09-14 09:16:14.045,18290.0,74.0,6.228623,1,1,False,,,2026-09-14 09:16:14.045,,,,,,,-0.2182214948172395,2.4649859943977592,,False,,,,,,,,,,,,,,,,SHADOW_SCORE_70_74,,LEGACY_169,stock_0p24_v20,-0.5369,-0.7769,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.6604292790313704,15.756892204284668,-0.2182214948172395,30.78114151954651,2.4649859943977592,61.75994610786438,0.882515168229454,124.36198782920837,0.49450549450549447,186.8561589717865,0.9381898454746136,297.59735584259033,,,,,,,,,,
v2.1,20260914_356680_SHADOW_SCORE_70_74_E001_091620309975,SHADOW_SCORE_70_74,356680,엑스게이트,MAIN,MAIN,MAIN,2026-09-14 09:16:20.273,True,T400_S050,4.0,-0.5,2026-09-14 09:16:20.273,2026-09-14 09:16:20.309,2026-09-14 09:16:27.415,7.105,18308.29,18210.0,-0.537,0.009,-0.537,STOP_LOSS,74,40,25,5,4,,,,,,,,18290.0,2026-09-14 09:16:20.273,18290.0,,,0.48966267682263326,ACTUAL,130664000000.0,135617606500.0,2026-09-14 09:16:20.610,18300.0,0.336944,0.054674685620557675,-0.045280034345082126,0.054674685620557675,2026-09-14 09:16:14.045,18290.0,74.0,6.228623,20260914_356680_E001,2026-09-14 09:16:14.045,18290.0,74.0,6.228623,1,1,False,,,2026-09-14 09:16:14.045,,,,,,,-0.2182214948172395,2.4649859943977592,,False,,,,,,,,,,,,,,,,SHADOW_SCORE_70_74,,LEGACY_169,stock_0p24_v20,-0.5369,-0.7769,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.6604292790313704,15.756892204284668,-0.2182214948172395,30.78114151954651,2.4649859943977592,61.75994610786438,0.882515168229454,124.36198782920837,0.49450549450549447,186.8561589717865,0.9381898454746136,297.59735584259033,,,,,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T100_S050,1.0,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.726,4.628,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T125_S050,1.25,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.726,4.628,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T150_S050,1.5,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T175_S050,1.75,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T200_S050,2.0,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T225_S050,2.25,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T250_S050,2.5,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T275_S050,2.75,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T300_S050,3.0,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.727,4.629,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T325_S050,3.25,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.728,4.631,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T350_S050,3.5,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.728,4.631,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T375_S050,3.75,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.728,4.631,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_382900_WIDE_HIGH_GAP_SHADOW_E002_091723098363,WIDE_HIGH_GAP_SHADOW,382900,범한퓨얼셀,MAIN,MAIN,MAIN,2026-09-14 09:17:23.096,True,T400_S050,4.0,-0.5,2026-09-14 09:17:23.096,2026-09-14 09:17:23.098,2026-09-14 09:17:27.728,4.631,26476.45,26300.0,-0.666,-0.1,-0.666,STOP_LOSS,42,33,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,26450.0,2026-09-14 09:17:23.096,26450.0,,,3.8181818181818183,ACTUAL,56237000000.0,4337509050.0,2026-09-14 09:17:23.712,26450.0,0.616002,0.0,-0.09990009990008893,0.0,,,,,20260914_382900_WIDE_E002,2026-09-14 09:17:23.096,26450.0,42.0,0.0,2,2,True,OPEN,20260914_382900_WIDE_HIGH_GAP_SHADOW_E001_091620278687,2026-09-14 09:17:15.465,,,,,,,0.5703422053231939,0.3795066413662239,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.6664,-0.9064,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.5703422053231939,15.186736822128296,0.5703422053231939,30.991543531417847,0.3795066413662239,61.419800996780396,0.0,123.17974710464478,-0.5639097744360901,185.78178882598877,0.7619047619047619,295.88499331474304,,,-0.3636363636363633,61.419800996780396,,,,,,
v2.1,20260914_203650_SHADOW_SCORE_70_74_E001_091753636035,SHADOW_SCORE_70_74,203650,드림시큐리티,MAIN,MAIN,MAIN,2026-09-14 09:17:53.604,True,T100_S050,1.0,-0.5,2026-09-14 09:17:53.604,2026-09-14 09:17:53.636,2026-09-14 09:18:02.070,8.435,3068.06,3100.0,1.041,1.041,-0.1,TAKE_PROFIT,71,29,22,11,9,,,,,,,,3065.0,2026-09-14 09:17:53.604,3065.0,,,0.8090614886731391,ACTUAL,36039000000.0,38840305260.0,2026-09-14 09:17:53.658,3075.0,0.054468,0.3262642740619902,0.22603823582617713,0.3262642740619902,2026-09-14 09:16:14.045,3015.0,63.0,99.559102,20260914_203650_E001,2026-09-14 09:16:14.045,3015.0,63.0,99.559102,1,1,False,,,2026-09-14 09:17:46.016,,,,,,,1.658374792703151,1.658374792703151,,False,,,,,,,,,,,,,,,,SHADOW_SCORE_70_74,,LEGACY_169,stock_0p24_v20,1.0409,0.8009,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.0,15.014451503753662,1.658374792703151,30.551690101623535,1.658374792703151,61.54323363304138,1.658374792703151,122.75263261795044,3.372681281618887,185.4474015235901,2.8523489932885906,294.7342941761017,0.8090614886731391,30.551690101623535,0.8090614886731391,61.54323363304138,,,,,,
v2.1,20260914_203650_SHADOW_SCORE_70_74_E001_091753636035,SHADOW_SCORE_70_74,203650,드림시큐리티,MAIN,MAIN,MAIN,2026-09-14 09:17:53.604,True,T100_S075,1.0,-0.75,2026-09-14 09:17:53.604,2026-09-14 09:17:53.636,2026-09-14 09:18:02.071,8.436,3068.06,3100.0,1.041,1.041,-0.1,TAKE_PROFIT,71,29,22,11,9,,,,,,,,3065.0,2026-09-14 09:17:53.604,3065.0,,,0.8090614886731391,ACTUAL,36039000000.0,38840305260.0,2026-09-14 09:17:53.658,3075.0,0.054468,0.3262642740619902,0.22603823582617713,0.3262642740619902,2026-09-14 09:16:14.045,3015.0,63.0,99.559102,20260914_203650_E001,2026-09-14 09:16:14.045,3015.0,63.0,99.559102,1,1,False,,,2026-09-14 09:17:46.016,,,,,,,1.658374792703151,1.658374792703151,,False,,,,,,,,,,,,,,,,SHADOW_SCORE_70_74,,LEGACY_169,stock_0p24_v20,1.0409,0.8009,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.0,15.014451503753662,1.658374792703151,30.551690101623535,1.658374792703151,61.54323363304138,1.658374792703151,122.75263261795044,3.372681281618887,185.4474015235901,2.8523489932885906,294.7342941761017,0.8090614886731391,30.551690101623535,0.8090614886731391,61.54323363304138,,,,,,
