version,trade_id,stock_code,stock_name,entry_time,entry_price,baseline_strategy,baseline_result,baseline_exit_time,baseline_gross_pct,baseline_net_pct,mfe_pct,mae_pct,policy_group,policy,rule_version,armed,armed_time,triggered,trigger_time,trigger_price,decision_return_pct,decision_mfe_pct,decision_mae_pct,gross_pct,net_pct,protected_from_sl,missed_tp,price_5s,price_10s,price_15s,status,reached_1pct,reached_1pct_time,new_high_30m,new_high_60m,last_new_high_time,drawdown_from_high_pct,volume_reactivation_proxy,market_data_status,post_trigger_mfe_pct,post_trigger_mae_pct
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.25_F0.50,v171_pp_1,True,2026-09-15 09:03:43.599,True,2026-09-15 09:03:56.395,11240.0,,,,0.4362,0.1962,False,True,11290.0,11290.0,11290.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,2.1352,-0.6228
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.25_F0.60,v171_pp_1,True,2026-09-15 09:03:43.599,True,2026-09-15 09:03:56.383,11250.0,,,,0.5256,0.2856,False,True,11290.0,11290.0,11310.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,2.0444,-0.7111
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.25_F0.70,v171_pp_1,True,2026-09-15 09:03:43.599,True,2026-09-15 09:03:52.368,11260.0,,,,0.6149,0.3749,False,True,11250.0,11310.0,11280.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,1.9538,-0.7993
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.50_F0.40,v171_pp_1,True,2026-09-15 09:04:13.687,True,2026-09-15 09:04:32.169,11230.0,,,,0.3469,0.1069,False,True,11260.0,11340.0,11310.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,2.2262,-0.1781
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.50_F0.50,v171_pp_1,True,2026-09-15 09:04:13.687,True,2026-09-15 09:04:14.293,11240.0,,,,0.4362,0.1962,False,True,11300.0,11300.0,11270.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,2.1352,-0.2669
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.50_F0.60,v171_pp_1,True,2026-09-15 09:04:13.687,True,2026-09-15 09:04:14.293,11250.0,,,,0.5256,0.2856,False,True,11300.0,11300.0,11270.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,2.0444,-0.3556
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,PROFIT_PROTECT,A1.50_F0.70,v171_pp_1,True,2026-09-15 09:04:13.687,True,2026-09-15 09:04:14.293,11260.0,,,,0.6149,0.3749,False,True,11300.0,11300.0,11270.0,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,1.9538,-0.444
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,NOON_RECOVERY,NOON_RECOVERY_1200_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,NOON_RECOVERY,TIME_RECOVERY_1230_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,NOON_RECOVERY,TIME_RECOVERY_1300_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,NOON_RECOVERY,TIME_RECOVERY_1330_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_017900_BASE_E001_090342273559,017900,광전자,2026-09-15 09:03:42.273,11191.179999999998,T250_S150,TAKE_PROFIT,2026-09-15 09:05:56.582,2.5808,2.3408,2.5808,-0.1893,NOON_RECOVERY,TIME_RECOVERY_1400_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-15 09:03:43.270,,,2026-09-15 09:05:56.570,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,NOON_RECOVERY,HOLD_T250_S150_TO_1520,v171_noon_1,,,False,,,,,,-1.5578,-1.7978,,,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A0.75_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A0.75_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A0.75_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A0.75_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.00_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.00_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.00_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.00_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.25_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.25_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.25_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.25_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.50_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.50_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.50_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,PROFIT_PROTECT,A1.50_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,NOON_RECOVERY,NOON_RECOVERY_1200_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,NOON_RECOVERY,TIME_RECOVERY_1230_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,NOON_RECOVERY,TIME_RECOVERY_1300_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,NOON_RECOVERY,TIME_RECOVERY_1330_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_096770_BASE_E002_090917910985,096770,SK이노베이션,2026-09-15 09:09:17.910,144043.9,T250_S150,STOP_LOSS,2026-09-15 09:10:27.698,-1.5578,-1.7978,0.0,-1.5578,NOON_RECOVERY,TIME_RECOVERY_1400_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-15 09:09:17.910,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,NOON_RECOVERY,HOLD_T250_S150_TO_1520,v171_noon_1,,,False,,,,,,-1.5744,-1.8144,,,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A0.75_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A0.75_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A0.75_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A0.75_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.00_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.00_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.00_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.00_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.25_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.25_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.25_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.25_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.50_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
v2.1.1,20260915_004310_BASE_E001_091249545243,004310,현대약품,2026-09-15 09:12:49.545,10850.839999999998,T250_S150,STOP_LOSS,2026-09-15 09:13:36.282,-1.5744,-1.8144,0.0,-1.5744,PROFIT_PROTECT,A1.50_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-15 09:12:49.545,,,PRICE_PATH_ONLY,,
